"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Gunnedah","S2","PoddingDAS","Rain60_90",0.0653794037462515,0.367976904565431,0.613415314165407
"RF","Gunnedah","S2","PoddingDAS","Radn0_30",-0.321004656363643,2.11050920571428,2.58291530249966
"RF","Gunnedah","S2","PoddingDAS","Radn30_60",-10.358535634006,10.3700922854346,6.87600106303912
"RF","Gunnedah","S2","PoddingDAS","Radn60_90",-15.0053719991309,15.0323159505595,12.8571472607218
"RF","Gunnedah","S2","MaturityDAS","Lat",-14.9351882363637,14.9351882363637,9.78165588289569
"RF","Gunnedah","S2","MaturityDAS","ShootLag",3.55288670831169,3.55312262831169,1.53936759388773
"RF","Gunnedah","S2","MaturityDAS","VegTarget",1.04195710857143,1.05068602857143,0.769870506626841
"RF","Gunnedah","S2","MaturityDAS","LateVegTarget",-2.46969792012987,2.47188860012987,2.36486420695642
"RF","Gunnedah","S2","MaturityDAS","FloweringTarget",0.527327064285715,0.582889095714285,0.503004902151181
"RF","Gunnedah","S2","MaturityDAS","Population",1.68308886887113,1.71846668601399,2.00042856414116
"RF","Gunnedah","S2","MaturityDAS","FracPAWCmm",-0.163162305934063,0.371806533506491,0.506520847547647
"RF","Gunnedah","S2","MaturityDAS","PAWCmm",1.627470283996,2.41717947522478,2.79482241120262
"RF","Gunnedah","S2","MaturityDAS","sowingESW",-0.391903695324672,0.624175540519481,0.836609701555378
"RF","Gunnedah","S2","MaturityDAS","SowingDOY",-9.05571441694306,9.09805037434566,6.60690116403795
"RF","Gunnedah","S2","MaturityDAS","AvgMinT0_30",-2.68880710542458,2.79349412808192,2.58930061524892
"RF","Gunnedah","S2","MaturityDAS","AvgMinT30_60",-7.27094238909087,7.27108128363632,2.98957034249996
"RF","Gunnedah","S2","MaturityDAS","AvgMinT60_90",-27.3928702615784,27.3928702615784,11.7931232088154
"RF","Gunnedah","S2","MaturityDAS","AvgMaxT0_30",-1.9271178795704,2.36846430354643,2.08423193101967
"RF","Gunnedah","S2","MaturityDAS","AvgMaxT30_60",-13.0925568197102,13.0925568197102,4.72580457153185
"RF","Gunnedah","S2","MaturityDAS","AvgMaxT60_90",-45.7456043027373,45.7456043027373,19.7566742425536
"RF","Gunnedah","S2","MaturityDAS","Rain0_30",0.12673707831169,0.252795101688312,0.391039298878368
"RF","Gunnedah","S2","MaturityDAS","Rain30_60",-0.0150194859240776,0.211316192517482,0.350931647315264
"RF","Gunnedah","S2","MaturityDAS","Rain60_90",-0.0169299938961049,0.226140234415586,0.38259214103896
"RF","Gunnedah","S2","MaturityDAS","Radn0_30",-0.6351305736064,1.55289043210789,1.78485540552419
"RF","Gunnedah","S2","MaturityDAS","Radn30_60",-14.9062770346753,14.9062770346753,7.06045658003423
