"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"RF",1000,"FloweringDAS","TotalEffects","FracPAWC",0.000327471886177834,0.00138238783634259,1.24396908878922e-05,8.12456893944864e-05,0.00120669376159067,0.00153416564776851
"RF",10000,"FloweringDAS","FirstOrder","ShootLag",0.0168581997394925,0.709516997278642,-0.000134207070800696,0.00401192607229189,0.699389342256085,0.716247541995578
"RF",10000,"FloweringDAS","FirstOrder","VegTarget",0.0338570615586172,0.0609823902771262,-0.00157624965830418,0.00942930705999578,0.045377808586287,0.0792348701449043
"RF",10000,"FloweringDAS","FirstOrder","LateVegTarget",0.0428256690644277,0.100302203854059,-0.00136126687308334,0.0103964193911772,0.0776939606570501,0.120519629721478
"RF",10000,"FloweringDAS","FirstOrder","FloweringTarget",0.0399830086011477,0.0433833901253117,-0.00031988510732716,0.0101075029119785,0.0239042860053747,0.0638872946065224
"RF",10000,"FloweringDAS","FirstOrder","Population",0.0416372716385615,-0.0247279282441324,-0.00110219501423225,0.0100872734482202,-0.0453999995684709,-0.00376272792990937
"RF",10000,"FloweringDAS","FirstOrder","FracPAWC",0.0412044432122964,-0.0238561445408587,-0.00116592854039974,0.0100111612521562,-0.0443529462008355,-0.00314850298853917
"RF",10000,"FloweringDAS","TotalEffects","ShootLag",0.0397659381860871,0.73818936372279,0.000815524584864002,0.00953407418537452,0.715828268144648,0.755594206330735
"RF",10000,"FloweringDAS","TotalEffects","VegTarget",0.00670216281698681,0.0931878500553702,6.53799314705716e-05,0.00159226710418857,0.0894220717135929,0.0961242345305797
"RF",10000,"FloweringDAS","TotalEffects","LateVegTarget",0.007442650236752,0.125947072753774,0.000111340697998619,0.00176567186874886,0.12265846623545,0.130101116472202
"RF",10000,"FloweringDAS","TotalEffects","FloweringTarget",0.00452895058485756,0.0740572337733287,0.000234178202369109,0.00110476984718053,0.0715954971874903,0.0761244477723479
"RF",10000,"FloweringDAS","TotalEffects","Population",1.72666514175584e-05,0.00023361813603251,4.27732686201208e-07,3.86129650817325e-06,0.000224350371853542,0.0002416170232711
"RF",10000,"FloweringDAS","TotalEffects","FracPAWC",0.000108866304913512,0.00134774539658955,1.28489631078042e-06,2.28170229651111e-05,0.00128817802649982,0.00139704433141334
"RF",50000,"FloweringDAS","FirstOrder","ShootLag",0.00713043278543934,0.707522292742962,-0.000105273412105422,0.00181340586911087,0.703450985941886,0.710581418727326
"RF",50000,"FloweringDAS","FirstOrder","VegTarget",0.0201056466251838,0.0821776691535052,0.000650233225410551,0.00461226872702951,0.0720210222125622,0.092126668837746
"RF",50000,"FloweringDAS","FirstOrder","LateVegTarget",0.016987509514085,0.121194216384075,0.000116537422223201,0.00410161065990705,0.113057630229423,0.130045139743508
"RF",50000,"FloweringDAS","FirstOrder","FloweringTarget",0.0184823569832986,0.060318202640994,0.000195097953577139,0.00461084537277518,0.052144903962057,0.0706272609453556
"RF",50000,"FloweringDAS","FirstOrder","Population",0.0194475783994718,-0.00537327402666415,0.000313916128365927,0.00461541248294118,-0.0142517507184523,0.00519582768101946
"RF",50000,"FloweringDAS","FirstOrder","FracPAWC",0.019784607142569,-0.0046326135105764,0.000333829706218182,0.00458072424164323,-0.0137628165827999,0.00602179055976905
"RF",50000,"FloweringDAS","TotalEffects","ShootLag",0.0174839370086578,0.720143187699958,-0.000162162400248689,0.00413582580067262,0.711005251181331,0.728489188189989
"RF",50000,"FloweringDAS","TotalEffects","VegTarget",0.00262420179930306,0.092863927857288,0.000119085429856641,0.000610008972793453,0.0913676893822215,0.0939918911815246
"RF",50000,"FloweringDAS","TotalEffects","LateVegTarget",0.00311176962699339,0.126426299519541,9.43095103557723e-05,0.000719828952772146,0.124729200540989,0.127840970167983
"RF",50000,"FloweringDAS","TotalEffects","FloweringTarget",0.00168639126531421,0.0733754902619504,1.18138339789825e-05,0.000445447938194475,0.0725472169918085,0.0742336082571227
"RF",50000,"FloweringDAS","TotalEffects","Population",6.51084172308987e-06,0.000241603064618734,7.79015603248417e-09,1.68024781491027e-06,0.000238108359894845,0.000244619201617935
"RF",50000,"FloweringDAS","TotalEffects","FracPAWC",4.63950003026627e-05,0.00136423004833874,1.64801560107895e-06,1.13409946797893e-05,0.00133985415404775,0.00138624915435041
"RF",1e+05,"FloweringDAS","FirstOrder","ShootLag",0.00470626648053629,0.709514704367356,6.13211449802531e-05,0.00117062306757072,0.706877396716382,0.711583663196918
"RF",1e+05,"FloweringDAS","FirstOrder","VegTarget",0.0135616454426471,0.0824124282032092,-0.000595816239615229,0.00307879174749667,0.0760841474797413,0.0896457929223883
"RF",1e+05,"FloweringDAS","FirstOrder","LateVegTarget",0.0130903356495194,0.117133495592377,-0.000336910455892958,0.00291273360268084,0.112372482370037,0.125462818019557
"RF",1e+05,"FloweringDAS","FirstOrder","FloweringTarget",0.0126974593270455,0.0632864673849844,-0.000106149892672838,0.00309656950524109,0.0566834847708799,0.0693809440979254
"RF",1e+05,"FloweringDAS","FirstOrder","Population",0.0134495710801285,-0.00358279582621523,-0.000298326608131011,0.00308936082499311,-0.0101478909613649,0.00330168011876363
"RF",1e+05,"FloweringDAS","FirstOrder","FracPAWC",0.0134206017087775,-0.00303063307091574,-0.000274990272368875,0.00309951434010252,-0.0095178796862753,0.00390272202250224
"RF",1e+05,"FloweringDAS","TotalEffects","ShootLag",0.0115827011983529,0.71964160858485,0.00041594828347058,0.00285222849701005,0.713307752109916,0.724890453308269
"RF",1e+05,"FloweringDAS","TotalEffects","VegTarget",0.00214657495930294,0.09295214245396,4.41715516634328e-05,0.000481486299497177,0.0918493444298693,0.0939959193891722
"RF",1e+05,"FloweringDAS","TotalEffects","LateVegTarget",0.00206672997833021,0.12627527574453,1.18507194439565e-05,0.000531585916254822,0.125299081837814,0.127365811816144
"RF",1e+05,"FloweringDAS","TotalEffects","FloweringTarget",0.00137514199043591,0.0739817897414651,-2.39466140815048e-05,0.000340843532493307,0.0733625802333762,0.0747377222238121
"RF",1e+05,"FloweringDAS","TotalEffects","Population",5.54835685493121e-06,0.000241782247710542,2.71536399868436e-07,1.34090253343968e-06,0.000238484783654564,0.000244033140509495
"RF",1e+05,"FloweringDAS","TotalEffects","FracPAWC",3.33919611801932e-05,0.00136178151705635,1.31129555760111e-06,8.21889127520059e-06,0.00134331050988692,0.00137670247106711
