"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Emerald","S3","FloweringDAS","Rain60_90",-0.0560629714285718,0.0985809085714277,0.16437951270826
"RF","Emerald","S3","FloweringDAS","Radn0_30",-3.7582644935065,3.7583464535065,1.74181093043191
"RF","Emerald","S3","FloweringDAS","Radn30_60",-7.48450531714289,7.48590559714289,4.90693987249586
"RF","Emerald","S3","FloweringDAS","Radn60_90",-2.02300432207793,2.17061183064936,2.33062664948041
"RF","Emerald","S3","PoddingDAS","Lat",-14.1860934176424,14.1860934176424,9.93103897250328
"RF","Emerald","S3","PoddingDAS","ShootLag",3.90559526000001,3.90559526000001,1.75811484813396
"RF","Emerald","S3","PoddingDAS","VegTarget",1.08662324,1.09190265428572,0.893244798190053
"RF","Emerald","S3","PoddingDAS","LateVegTarget",-3.70803765142858,3.71046739428572,3.49037400198324
"RF","Emerald","S3","PoddingDAS","FloweringTarget",1.02517721428572,1.03207860285714,0.571970747597271
"RF","Emerald","S3","PoddingDAS","Population",2.30847232883117,2.35552663064935,2.89526945532486
"RF","Emerald","S3","PoddingDAS","FracPAWCmm",-0.150756274265732,0.463485170229772,0.638304976241497
"RF","Emerald","S3","PoddingDAS","PAWCmm",1.06658996021979,2.18031629484516,3.00166944847937
"RF","Emerald","S3","PoddingDAS","sowingESW",-0.301160489520481,0.600162249260742,0.889837091165213
"RF","Emerald","S3","PoddingDAS","SowingDOY",-8.86959835232768,9.14403428661339,8.01823873693104
"RF","Emerald","S3","PoddingDAS","AvgMinT0_30",-4.72538525657342,4.9424155770929,4.31271212363592
"RF","Emerald","S3","PoddingDAS","AvgMinT30_60",-8.8906363074126,8.89381207862139,4.28184912375806
"RF","Emerald","S3","PoddingDAS","AvgMinT60_90",-26.4972863479521,26.4972863479521,15.0951710150414
"RF","Emerald","S3","PoddingDAS","AvgMaxT0_30",-3.04404639857142,3.50262941727272,3.08630510060115
"RF","Emerald","S3","PoddingDAS","AvgMaxT30_60",-17.6748670058941,17.6768873516084,7.03987297562892
