"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"ANN",100,"FloweringDAS","FirstOrder","VegTarget",0.450829555288866,0.152104897921965,-0.00366070450775746,0.107920944868776,-0.0603434982098774,0.390486057078989
"ANN",100,"FloweringDAS","FirstOrder","LateVegTarget",0.474903747134638,0.0184287232539876,-0.0100719038068581,0.123028092629047,-0.229902125226251,0.245001621908387
"ANN",100,"FloweringDAS","FirstOrder","FloweringTarget",0.44505862646709,0.147486988837787,-0.00569822487996538,0.114569142052499,-0.0787033686350331,0.366355257832057
"ANN",100,"FloweringDAS","FirstOrder","Population",0.41655230998375,-0.0223575921868973,-0.00603781336311597,0.109158465826222,-0.227939108744992,0.188613201238758
"ANN",100,"FloweringDAS","FirstOrder","FracPAWC",0.427120124427904,0.015374985323385,-0.00836859583136481,0.10908617989696,-0.182504843240968,0.244615281186936
"ANN",100,"FloweringDAS","TotalEffects","ShootLag",0.275608218834406,0.421195075959496,0.000904956994381922,0.064113919805102,0.277171125717031,0.552779344551437
"ANN",100,"FloweringDAS","TotalEffects","VegTarget",0.248399500458701,0.223982505210579,0.00313149408594712,0.0617124783135773,0.0865618521790175,0.334961352637719
"ANN",100,"FloweringDAS","TotalEffects","LateVegTarget",0.182429588442436,0.18719995671629,-0.000124662124326463,0.0470946449758294,0.0895583200740502,0.271987908516486
"ANN",100,"FloweringDAS","TotalEffects","FloweringTarget",0.157320878934862,0.216358635519455,-0.0030451539797878,0.0377421939480211,0.129192109592196,0.286512988527057
"ANN",100,"FloweringDAS","TotalEffects","Population",0.00512113660350369,0.0077162768894532,0.00023394323173408,0.00146760149202495,0.00475223331875201,0.0098733699222557
"ANN",100,"FloweringDAS","TotalEffects","FracPAWC",0.0294919711260738,0.0452243086962874,0.000741074034411225,0.00735449504145261,0.0283926623025614,0.0578846334286352
"ANN",1000,"FloweringDAS","FirstOrder","ShootLag",0.107091109106158,0.345593517666101,0.00191649962940632,0.0241641859959353,0.28894292627051,0.396034035376668
"ANN",1000,"FloweringDAS","FirstOrder","VegTarget",0.122201310492869,0.183362399593689,-0.00563195052478496,0.0288436950570245,0.135016100533845,0.257217411026714
"ANN",1000,"FloweringDAS","FirstOrder","LateVegTarget",0.106987974882804,0.0345094892333548,-0.00162290929685752,0.0289822089559177,-0.0263180587695946,0.0806699161132097
"ANN",1000,"FloweringDAS","FirstOrder","FloweringTarget",0.101413955789296,0.199976028111801,-0.00285504609162321,0.0277738892084307,0.147661878463525,0.24907583425282
"ANN",1000,"FloweringDAS","FirstOrder","Population",0.108608078323228,-0.00607209354936025,-0.00389534117660427,0.0250311660572998,-0.0570712293067692,0.051536849016459
"ANN",1000,"FloweringDAS","FirstOrder","FracPAWC",0.123684952452193,0.0304108043230372,-0.00550696191208542,0.0269745764377429,-0.0242617275971065,0.099423224855087
"ANN",1000,"FloweringDAS","TotalEffects","ShootLag",0.0869643804432743,0.429126791961779,0.00167016865288,0.0199340514150567,0.383923281286574,0.470887661729848
"ANN",1000,"FloweringDAS","TotalEffects","VegTarget",0.110295290127516,0.345147988965039,-0.000851400238694067,0.0272068000325499,0.29287147193607,0.403166762063586
"ANN",1000,"FloweringDAS","TotalEffects","LateVegTarget",0.0596741815789007,0.197639205087693,-0.00120158097690815,0.0158281328894713,0.162758654513846,0.222432836092746
"ANN",1000,"FloweringDAS","TotalEffects","FloweringTarget",0.0527747458324983,0.232314257425275,0.0016095095310428,0.0114349781421598,0.204629923045815,0.257404668878313
"ANN",1000,"FloweringDAS","TotalEffects","Population",0.00224774248374271,0.0103652730614128,3.8427928264629e-06,0.000564447155985895,0.00924822201120249,0.0114959644949452
"ANN",1000,"FloweringDAS","TotalEffects","FracPAWC",0.0145717588014875,0.0532261752034608,0.000166181276456755,0.00339141603025868,0.0464755249856046,0.0610472837870921
"ANN",10000,"FloweringDAS","FirstOrder","ShootLag",0.0385143783791531,0.365059248115978,-7.75071982800357e-06,0.00887901177983487,0.348471348414594,0.386985726793747
"ANN",10000,"FloweringDAS","FirstOrder","VegTarget",0.0356609322026511,0.179472728754194,0.00143329796652986,0.00960211213798177,0.160346220308168,0.196007152510819
"ANN",10000,"FloweringDAS","FirstOrder","LateVegTarget",0.0412616148561404,0.0239573793946128,0.00126562997407469,0.0104830570304915,0.00244444280448596,0.0437060576606264
"ANN",10000,"FloweringDAS","FirstOrder","FloweringTarget",0.0377785098646707,0.205777109463144,0.00168653390170717,0.00907426472654282,0.185142148943509,0.22292065880818
"ANN",10000,"FloweringDAS","FirstOrder","Population",0.0385325206288303,0.00649993115164327,0.00236600989470003,0.0100648443528844,-0.0165782104766054,0.0219543101522248
"ANN",10000,"FloweringDAS","FirstOrder","FracPAWC",0.0376462517595184,0.0459007036134705,0.00194089911227822,0.00981500930661214,0.0236686179157106,0.061314869675229
"ANN",10000,"FloweringDAS","TotalEffects","ShootLag",0.0330096710842335,0.380010448578626,-0.0012282484403458,0.00692332868807425,0.365100146730117,0.398109817814351
"ANN",10000,"FloweringDAS","TotalEffects","VegTarget",0.0342736643451072,0.314372949359651,0.00205743878612924,0.00815729275610774,0.294219922289688,0.328493586634795
"ANN",10000,"FloweringDAS","TotalEffects","LateVegTarget",0.017136080164361,0.18033166977789,0.00101037060499937,0.0044465400751505,0.170131456302821,0.187267536467182
"ANN",10000,"FloweringDAS","TotalEffects","FloweringTarget",0.0174810865373127,0.215677494712874,-0.00024162930288954,0.00421108767505547,0.206740205899063,0.224221292436375
"ANN",10000,"FloweringDAS","TotalEffects","Population",0.000703653511463646,0.00925531601380469,3.65663480569392e-05,0.000184919096418503,0.00885355685691027,0.00955721036837392
"ANN",10000,"FloweringDAS","TotalEffects","FracPAWC",0.0036663274270173,0.0481191311893507,-6.21770453872461e-05,0.000834649008000757,0.0466460619207407,0.050312389347758
"ANN",50000,"FloweringDAS","FirstOrder","ShootLag",0.0193510211371667,0.36322969686156,-0.000143609460372729,0.00437054228427502,0.3533601565209,0.372711177658067
"ANN",50000,"FloweringDAS","FirstOrder","VegTarget",0.0185006401161605,0.175211017719454,-8.54304841483577e-05,0.00457595869656774,0.16635307717743,0.18485371729359
"ANN",50000,"FloweringDAS","FirstOrder","LateVegTarget",0.0171784212627251,0.0299565203382129,-0.000162534570061202,0.00419563564819386,0.0217358049155268,0.0389142261782519
"ANN",50000,"FloweringDAS","FirstOrder","FloweringTarget",0.0157033279697565,0.202994714450063,-4.3622637660834e-05,0.00394179314292906,0.194724781559989,0.210428109529745
"ANN",50000,"FloweringDAS","FirstOrder","Population",0.0177348870319729,0.00566181108808958,-0.000260462343069148,0.00437085050248768,-0.00356009730394161,0.0141747897280313
"ANN",50000,"FloweringDAS","FirstOrder","FracPAWC",0.0191795084161848,0.0438695123551228,-0.000228534697956959,0.00445338642028996,0.0339921261480079,0.0531716345641927
"ANN",50000,"FloweringDAS","TotalEffects","ShootLag",0.011398269225083,0.389400702237422,-0.00021211449583064,0.00293678570350211,0.384437680057203,0.395835949282286
"ANN",50000,"FloweringDAS","TotalEffects","VegTarget",0.0119758059294108,0.312540663328147,0.000244235670483761,0.00337620953142388,0.306536258175922,0.318512064105333
"ANN",50000,"FloweringDAS","TotalEffects","LateVegTarget",0.00842960731241263,0.187208527716285,0.000467166089847842,0.00210342172478423,0.182252570926901,0.190682178239314
"ANN",50000,"FloweringDAS","TotalEffects","FloweringTarget",0.00670613008755763,0.216204983472346,0.000169212543497804,0.00166157107617488,0.212601889856102,0.21930801994366
"ANN",50000,"FloweringDAS","TotalEffects","Population",0.000354518217841089,0.00946656707108395,-4.44472769596527e-08,8.43022967544515e-05,0.00928677299037306,0.00964129120821415
"ANN",50000,"FloweringDAS","TotalEffects","FracPAWC",0.00182724852860344,0.0492221233045617,2.27530857747626e-05,0.000447477781650971,0.0483592336514861,0.0501864821800895
"ANN",1e+05,"FloweringDAS","FirstOrder","ShootLag",0.00959465620327649,0.367362309847408,0.00010761087997968,0.00246735959888687,0.362375687047312,0.371970343250589
"ANN",1e+05,"FloweringDAS","FirstOrder","VegTarget",0.0127701329466412,0.17418069252187,-0.000218012395886591,0.00318502088741894,0.168301979177153,0.181072112123794
"ANN",1e+05,"FloweringDAS","FirstOrder","LateVegTarget",0.013073629716622,0.0326778194693683,-0.000266020279749382,0.00314410063679344,0.0266929102695401,0.0397665399861621
"ANN",1e+05,"FloweringDAS","FirstOrder","FloweringTarget",0.010224418517043,0.206982351423289,7.77018307341615e-05,0.00288469260645562,0.201636992652667,0.21186141116971
"ANN",1e+05,"FloweringDAS","FirstOrder","Population",0.0126946161520752,0.00785175474135811,-0.000329016853471698,0.00321495887217378,0.0016167694950471,0.0143113856471223
"ANN",1e+05,"FloweringDAS","FirstOrder","FracPAWC",0.0131574201142702,0.0480501010671589,-0.000371769456110192,0.00329013207213463,0.0421827845624595,0.0553402046767296
"ANN",1e+05,"FloweringDAS","TotalEffects","ShootLag",0.00782090718186057,0.387618864095213,0.000294372652530628,0.00199066313164823,0.383490744927193,0.391311652109053
"ANN",1e+05,"FloweringDAS","TotalEffects","VegTarget",0.00912257813615519,0.316979435878187,1.34915719965933e-05,0.0024309815053093,0.312675141791656,0.321797719927811
"ANN",1e+05,"FloweringDAS","TotalEffects","LateVegTarget",0.0060674016419911,0.183954665868296,-2.34848850359237e-05,0.00161115618134901,0.180931131904722,0.186998533546713
"ANN",1e+05,"FloweringDAS","TotalEffects","FloweringTarget",0.00448032553602451,0.214815927832598,0.000182978751605167,0.00109051601831267,0.21237866430473,0.216858989840754
"ANN",1e+05,"FloweringDAS","TotalEffects","Population",0.000216916247172386,0.0093588934664498,1.29262470232455e-06,5.37189144315514e-05,0.00924757220247896,0.00946448844965134
"ANN",1e+05,"FloweringDAS","TotalEffects","FracPAWC",0.00106875238758065,0.0491685466886592,1.80245467814727e-05,0.000261131828821649,0.0485692442909624,0.0496379966785431
