"model","location","sowing","target","input","mu","mu.star","sigma"
"ANN","Horsham","S1","PoddingDAS","AvgMinT60_90",-64.2725503564449,65.0297168966553,42.2909760844896
"ANN","Horsham","S1","PoddingDAS","AvgMaxT0_30",-19.0591554935537,19.0743150972033,8.55499786100567
"ANN","Horsham","S1","PoddingDAS","AvgMaxT30_60",-25.8415134599187,26.2428012282247,21.0897581127023
"ANN","Horsham","S1","PoddingDAS","AvgMaxT60_90",-49.3965516714974,49.5738279561034,29.2167496327045
"ANN","Horsham","S1","PoddingDAS","Rain0_30",7.25269710937644,8.80367093997521,7.84102892918259
"ANN","Horsham","S1","PoddingDAS","Rain30_60",11.7247595980762,16.0342955225729,15.5364345887393
"ANN","Horsham","S1","PoddingDAS","Rain60_90",14.8322160816332,16.0211620846625,12.2587325024357
"ANN","Horsham","S1","PoddingDAS","Radn0_30",7.28617621385093,17.0551956360939,18.9515758528241
"ANN","Horsham","S1","PoddingDAS","Radn30_60",9.34874320303805,14.1102169689471,14.0093822350061
"ANN","Horsham","S1","PoddingDAS","Radn60_90",-16.6666478637083,19.8253473611595,17.6331669262823
"ANN","Horsham","S1","MaturityDAS","Lat",-25.877016903736,25.877016903736,11.5323548016701
"ANN","Horsham","S1","MaturityDAS","ShootLag",6.64974573561007,6.64974573561007,3.87034098452982
"ANN","Horsham","S1","MaturityDAS","VegTarget",4.2668669653259,4.6310115026312,4.00783155014367
"ANN","Horsham","S1","MaturityDAS","LateVegTarget",-0.757636803403169,3.91965880303561,4.88488280970201
"ANN","Horsham","S1","MaturityDAS","FloweringTarget",1.97006180655348,1.98775918215126,1.0916239752128
"ANN","Horsham","S1","MaturityDAS","Population",1.96649721050956,4.0381339867005,4.45286261128962
"ANN","Horsham","S1","MaturityDAS","FracPAWCmm",24.813801751803,24.813801751803,8.05061750744488
"ANN","Horsham","S1","MaturityDAS","PAWCmm",-0.0559219502443552,4.17045467849345,4.7951204361885
"ANN","Horsham","S1","MaturityDAS","sowingESW",-31.9620803699967,31.9620803699967,10.1826500844579
"ANN","Horsham","S1","MaturityDAS","SowingDOY",-53.0654658498833,53.4053424581278,33.8092499391683
"ANN","Horsham","S1","MaturityDAS","AvgMinT0_30",-19.713131679167,19.7166035508945,11.7144763789336
"ANN","Horsham","S1","MaturityDAS","AvgMinT30_60",-21.848565856914,22.2592798205387,17.2410199520073
"ANN","Horsham","S1","MaturityDAS","AvgMinT60_90",-39.3210892720336,39.3210892720336,16.5528407987344
"ANN","Horsham","S1","MaturityDAS","AvgMaxT0_30",-25.6136835057276,25.6136835057276,8.81096543932777
"ANN","Horsham","S1","MaturityDAS","AvgMaxT30_60",-27.503619898411,27.503619898411,12.8548101954127
"ANN","Horsham","S1","MaturityDAS","AvgMaxT60_90",-45.2597673062205,45.2597673062205,15.4503139185942
"ANN","Horsham","S1","MaturityDAS","Rain0_30",2.64830314082954,3.43083764718275,3.40487292473579
"ANN","Horsham","S1","MaturityDAS","Rain30_60",7.1031601296112,9.06317463062438,9.84821860108907
"ANN","Horsham","S1","MaturityDAS","Rain60_90",8.20555405419593,8.43746691404095,6.06492701671602
"ANN","Horsham","S1","MaturityDAS","Radn0_30",0.645284719601574,6.59323554421516,7.77755220581359
"ANN","Horsham","S1","MaturityDAS","Radn30_60",-2.73515399840551,6.22092187068237,6.98842692627184
