"model","location","sowing","target","input","mu","mu.star","sigma"
"ANN","Emerald","S3","GrainWt","AvgMinT0_30",-67.4669866232538,91.5919211195336,97.7461486855746
"ANN","Emerald","S3","GrainWt","AvgMinT30_60",0.795251693294774,64.7880185805391,82.7804637874518
"ANN","Emerald","S3","GrainWt","AvgMinT60_90",-174.13827863119,184.836481839229,146.757954160419
"ANN","Emerald","S3","GrainWt","AvgMaxT0_30",-32.0159395735776,44.0562668717857,46.8599284903564
"ANN","Emerald","S3","GrainWt","AvgMaxT30_60",-182.945460687096,184.756934404389,123.783036147533
"ANN","Emerald","S3","GrainWt","AvgMaxT60_90",-296.492603070867,297.666640674042,147.295027047488
"ANN","Emerald","S3","GrainWt","Rain0_30",57.2633124013442,65.5826297924671,82.3876114739852
"ANN","Emerald","S3","GrainWt","Rain30_60",39.9928099358727,80.6635133398039,105.835151482745
"ANN","Emerald","S3","GrainWt","Rain60_90",57.269074922169,106.40776525712,132.618807619615
"ANN","Emerald","S3","GrainWt","Radn0_30",50.0076151300531,69.8599925038575,77.269431236671
"ANN","Emerald","S3","GrainWt","Radn30_60",118.420288173646,125.168486418271,104.851903174898
"ANN","Emerald","S3","GrainWt","Radn60_90",111.231113540389,119.416054148902,101.326914997404
