"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"ANN",10,"PoddingDAS","FirstOrder","ShootLag",1.25323043551676,0.317099088119847,-0.0276390992649486,0.319547433290752,-0.109297861191604,1.14393257432515
"ANN",10,"PoddingDAS","FirstOrder","VegTarget",0.885034221231572,0.383059534918838,-0.0800626994594642,0.226567849898957,0.124558298420323,1.0095925196519
"ANN",10,"PoddingDAS","FirstOrder","LateVegTarget",1.01537623700121,0.407365957360799,-0.0650794996787344,0.269032181308145,0.0882092488814984,1.1035854858827
"ANN",10,"PoddingDAS","FirstOrder","FloweringTarget",1.04884560544463,0.251281846509003,-0.0344643821792609,0.254738339164457,-0.184500944669204,0.864344660775429
"ANN",10,"PoddingDAS","FirstOrder","Population",1.00292696293159,0.379287039948831,-0.0579118914436812,0.272403328469304,0.0421284440920273,1.04505540702362
"ANN",10,"PoddingDAS","FirstOrder","FracPAWC",0.348673199091643,0.739056455221152,-0.0418800523329018,0.0798246074703187,0.66798686937696,1.0166600684686
"ANN",10,"PoddingDAS","TotalEffects","ShootLag",0.137727409410277,0.0582758708003446,0.0147295750440049,0.0394874856778549,-0.0438894871778573,0.0938379222324199
"ANN",10,"PoddingDAS","TotalEffects","VegTarget",0.340913399342654,0.162311472773517,0.0269183092543021,0.0914811472481761,-0.0891817517915713,0.251731647551083
"ANN",10,"PoddingDAS","TotalEffects","LateVegTarget",0.0550070512427384,0.0252299971706299,0.00362500439171358,0.0132493900619489,-0.0142501912285952,0.0407568600141432
"ANN",10,"PoddingDAS","TotalEffects","FloweringTarget",0.196556922378793,0.118542375678839,0.0239476494244909,0.0474551939450334,-0.0267272684887108,0.169829653890082
"ANN",10,"PoddingDAS","TotalEffects","Population",0.0143531512030858,0.00477214462181907,0.00106509968791189,0.0037756036563229,-0.00547254434822142,0.00888060685486439
"ANN",10,"PoddingDAS","TotalEffects","FracPAWC",0.537441898416308,0.252283284602295,0.0332468930320248,0.140826854102289,-0.12060863323072,0.416833265185588
"ANN",100,"PoddingDAS","FirstOrder","ShootLag",0.392624012813824,0.111326474163486,0.00413045445184618,0.0905101939909045,-0.11347542977095,0.279148583042874
"ANN",100,"PoddingDAS","FirstOrder","VegTarget",0.401089560279307,0.0797211902911273,0.00215121593524698,0.097611065148691,-0.101486449555918,0.299603110723389
"ANN",100,"PoddingDAS","FirstOrder","LateVegTarget",0.374717508749851,0.104653510446641,-0.000181607956170157,0.0889803645841169,-0.0629216584457432,0.311795850304108
"ANN",100,"PoddingDAS","FirstOrder","FloweringTarget",0.374979217392368,0.0384700224578655,0.00332320354151554,0.0891688196630148,-0.16040778240718,0.214571434985188
"ANN",100,"PoddingDAS","FirstOrder","Population",0.361923118604557,-0.0290265895453364,-0.00104757593341535,0.0893358912641248,-0.222707978054035,0.139215140550523
"ANN",100,"PoddingDAS","FirstOrder","FracPAWC",0.24714447863577,0.432458587422944,-0.00148070617144447,0.0628313712520741,0.310595146012673,0.557739624648442
"ANN",100,"PoddingDAS","TotalEffects","ShootLag",0.0945622563630395,0.138823884678075,0.00234455314965307,0.0238632835560213,0.0819640144177909,0.17652627078083
"ANN",100,"PoddingDAS","TotalEffects","VegTarget",0.149683745836723,0.246155797878459,0.00309799411196787,0.0372143309404912,0.159047471087179,0.308731216923901
"ANN",100,"PoddingDAS","TotalEffects","LateVegTarget",0.0781257403959664,0.112111226785298,0.00136685054614451,0.0203979348378871,0.0688131229123735,0.14693886330834
"ANN",100,"PoddingDAS","TotalEffects","FloweringTarget",0.048405234236694,0.064718414854543,0.00291120610594507,0.0116308219832204,0.0333963653059957,0.0818015995426898
"ANN",100,"PoddingDAS","TotalEffects","Population",0.0329865862246199,0.0323599560707228,0.00127110753460354,0.00717001224614137,0.0133823923860521,0.046368978610672
"ANN",100,"PoddingDAS","TotalEffects","FracPAWC",0.310337094909666,0.56076774574754,0.0141646661971608,0.0748205259774116,0.366927568186121,0.677264663095787
"ANN",1000,"PoddingDAS","FirstOrder","ShootLag",0.126427130519037,0.162585305219166,0.000395791300008858,0.0316488166557861,0.0985690611805569,0.224996191699594
"ANN",1000,"PoddingDAS","FirstOrder","VegTarget",0.109744447641674,0.212145608748504,0.00125598636922214,0.0287448819612925,0.156863327755595,0.266607775397269
"ANN",1000,"PoddingDAS","FirstOrder","LateVegTarget",0.147486300474069,0.0643166232657489,0.00190774108483137,0.0341576773670303,-0.0141328974696955,0.133353403004373
"ANN",1000,"PoddingDAS","FirstOrder","FloweringTarget",0.131508973208924,0.0618174811898656,0.00110363610055424,0.0330528974909602,-0.00213051866686295,0.129378454542061
"ANN",1000,"PoddingDAS","FirstOrder","Population",0.148852643567369,0.0243207768337016,0.00145056733624772,0.0350514863408294,-0.0531047555129322,0.0957478880544363
"ANN",1000,"PoddingDAS","FirstOrder","FracPAWC",0.0724388134660772,0.506564285077861,0.00318137077642822,0.0210179495411992,0.464586935801558,0.537025749267635
"ANN",1000,"PoddingDAS","TotalEffects","ShootLag",0.0293197915206134,0.125252085679425,-0.000229622305022492,0.00638061125239877,0.108951455691912,0.138271247212525
"ANN",1000,"PoddingDAS","TotalEffects","VegTarget",0.0353481295839814,0.188303720118028,0.000410969880237505,0.00948774867624944,0.170249347777208,0.20559747736119
"ANN",1000,"PoddingDAS","TotalEffects","LateVegTarget",0.0206137182004864,0.0914602755062712,-0.000536461765966473,0.00512502697987061,0.0820740583573446,0.102687776557831
