"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Horsham","S2","FloweringDAS","Lat",-4.45420069285714,4.45731637285714,2.88165615328997
"RF","Horsham","S2","FloweringDAS","ShootLag",5.15819049077922,5.16500877077922,1.90283893713473
"RF","Horsham","S2","FloweringDAS","VegTarget",1.77042936506493,1.77600852506493,1.26435397895275
"RF","Horsham","S2","FloweringDAS","LateVegTarget",-1.86722661,1.87937448428571,1.3564412548184
"RF","Horsham","S2","FloweringDAS","FloweringTarget",-1.44007690857143,1.44251722857143,0.774111974737733
"RF","Horsham","S2","FloweringDAS","Population",0.244499997142859,0.345622351428574,0.465463061198054
"RF","Horsham","S2","FloweringDAS","FracPAWCmm",-0.00941174428571627,0.156197247142856,0.203984337640653
"RF","Horsham","S2","FloweringDAS","PAWCmm",0.243167880099676,0.625319922956812,0.814264068135629
"RF","Horsham","S2","FloweringDAS","sowingESW",0.0578297942857104,0.145394428571426,0.180687958265825
"RF","Horsham","S2","FloweringDAS","SowingDOY",-1.32239660597403,2.70047003168831,3.51733922030072
"RF","Horsham","S2","FloweringDAS","AvgMinT0_30",-7.83656900077924,7.83656900077924,3.92892574379311
"RF","Horsham","S2","FloweringDAS","AvgMinT30_60",-12.8470669538357,12.8470669538357,4.97074715332656
"RF","Horsham","S2","FloweringDAS","AvgMinT60_90",-7.72086064623381,7.72576962337667,4.85245694387423
"RF","Horsham","S2","FloweringDAS","AvgMaxT0_30",-8.61259644360616,8.61259644360616,4.67028694610776
"RF","Horsham","S2","FloweringDAS","AvgMaxT30_60",-22.3945590269134,22.3945590269134,7.73789688307475
"RF","Horsham","S2","FloweringDAS","AvgMaxT60_90",-12.9070051522078,12.9131544322078,9.91475054739985
"RF","Horsham","S2","FloweringDAS","Rain0_30",-0.0907874363636391,0.121234193506495,0.16312789098362
"RF","Horsham","S2","FloweringDAS","Rain30_60",-0.10983810714286,0.140522175714288,0.228736331697806
"RF","Horsham","S2","FloweringDAS","Rain60_90",-0.0502076071428552,0.0960371471428576,0.160420158727123
"RF","Horsham","S2","FloweringDAS","Radn0_30",-3.71598794779222,3.72091238779221,1.84084321197443
"RF","Horsham","S2","FloweringDAS","Radn30_60",-7.24132543584419,7.24500643584418,4.90688763571638
"RF","Horsham","S2","FloweringDAS","Radn60_90",-1.88715755285715,2.04620140428572,2.19444178381047
"RF","Horsham","S2","PoddingDAS","Lat",-13.3876702072727,13.3876702072727,9.24860486077297
"RF","Horsham","S2","PoddingDAS","ShootLag",3.92894159285715,3.92894159285715,1.75468742459691
"RF","Horsham","S2","PoddingDAS","VegTarget",1.11895598571429,1.12964734285714,0.904863727714554
"RF","Horsham","S2","PoddingDAS","LateVegTarget",-3.4872363587013,3.4894255187013,3.50642641399996
"RF","Horsham","S2","PoddingDAS","FloweringTarget",1.00143174857143,1.01220961714286,0.584409923822176
"RF","Horsham","S2","PoddingDAS","Population",2.0332451628971,2.08940874861139,2.67255221896966
"RF","Horsham","S2","PoddingDAS","FracPAWCmm",-0.157320358081916,0.446372914365636,0.612164430702776
"RF","Horsham","S2","PoddingDAS","PAWCmm",0.924603810629371,2.23509979296704,3.14032527888921
"RF","Horsham","S2","PoddingDAS","sowingESW",-0.280648348271728,0.594529597362639,0.860725563971495
"RF","Horsham","S2","PoddingDAS","SowingDOY",-8.0143190855045,8.38551363459541,7.42089579094944
"RF","Horsham","S2","PoddingDAS","AvgMinT0_30",-4.81113635408592,4.98494704655345,4.39215787548787
"RF","Horsham","S2","PoddingDAS","AvgMinT30_60",-9.09033479739261,9.09812156024975,4.23243234460492
"RF","Horsham","S2","PoddingDAS","AvgMinT60_90",-25.9912869252248,25.9912869252248,14.78832039151
"RF","Horsham","S2","PoddingDAS","AvgMaxT0_30",-3.02554700350648,3.38404981545454,2.95169068572776
"RF","Horsham","S2","PoddingDAS","AvgMaxT30_60",-17.6789004241159,17.6789004241159,7.02257644979464
"RF","Horsham","S2","PoddingDAS","AvgMaxT60_90",-39.6504377816384,39.6504377816384,24.4878803170817
"RF","Horsham","S2","PoddingDAS","Rain0_30",0.272794758571429,0.42300955181818,0.670451614528713
"RF","Horsham","S2","PoddingDAS","Rain30_60",0.147454854415588,0.353805089740262,0.563674598395621
"RF","Horsham","S2","PoddingDAS","Rain60_90",0.0653414663236735,0.356864277572428,0.585222768294212
"RF","Horsham","S2","PoddingDAS","Radn0_30",-0.4324553835065,2.18118854948052,2.65397433617225
"RF","Horsham","S2","PoddingDAS","Radn30_60",-10.4685759859241,10.4803645287812,6.77706881051365
"RF","Horsham","S2","PoddingDAS","Radn60_90",-15.0430192605395,15.0609713205395,12.9723836206345
"RF","Horsham","S2","MaturityDAS","Lat",-14.9871835925974,14.9871835925974,9.47976809637954
"RF","Horsham","S2","MaturityDAS","ShootLag",3.56115576870129,3.56124780870129,1.48497956064694
"RF","Horsham","S2","MaturityDAS","VegTarget",0.983375457272723,0.989814022987009,0.737703214677807
"RF","Horsham","S2","MaturityDAS","LateVegTarget",-2.52039274675324,2.52096610675324,2.38790197049085
"RF","Horsham","S2","MaturityDAS","FloweringTarget",0.534668951428572,0.597001194285717,0.514032308120896
"RF","Horsham","S2","MaturityDAS","Population",1.7698837512987,1.79617322272727,2.15637193671284
