"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"RF",100,"MaturityDAS","TotalEffects","ShootLag",0.418966452811411,0.738631275027996,0.00676575754746034,0.102111064552286,0.515927688981487,0.934894141792898
"RF",100,"MaturityDAS","TotalEffects","VegTarget",0.0275328938363172,0.0479552295577828,0.000652579798307351,0.00678346003267394,0.0305553692067923,0.0580882630431095
"RF",100,"MaturityDAS","TotalEffects","LateVegTarget",0.161725612132777,0.226225521920141,0.00728359586803387,0.0413709672894026,0.127578532692323,0.2893041448251
"RF",100,"MaturityDAS","TotalEffects","FloweringTarget",0.00100549995442159,0.00141770785361739,-1.37539564274542e-06,0.000226659020066102,0.000911251422050221,0.00191675137647182
"RF",100,"MaturityDAS","TotalEffects","Population",0.000115241245051974,0.000182897998504128,8.61092543124719e-06,3.02491309105762e-05,0.000108800373916218,0.000224041618968193
"RF",100,"MaturityDAS","TotalEffects","FracPAWC",0.0260557316598551,0.0436351842789047,0.00113964288697831,0.00665195647532811,0.0283182010335064,0.0543739326933616
"RF",1000,"MaturityDAS","FirstOrder","ShootLag",0.0430378650962256,0.759607900864579,-0.000628441197248919,0.0108780136555851,0.737947342398741,0.780985207494966
"RF",1000,"MaturityDAS","FirstOrder","VegTarget",0.130119231358958,0.0628908626946511,-0.00290684493477792,0.032616967887065,-0.00716786774340092,0.122951363615557
"RF",1000,"MaturityDAS","FirstOrder","LateVegTarget",0.119195739299685,0.209682729409587,-0.00189088876987059,0.0311989537083698,0.149853875791515,0.269049615091199
"RF",1000,"MaturityDAS","FirstOrder","FloweringTarget",0.130636731340722,0.0301612694276271,-0.003316250675034,0.0328661502920838,-0.0371398897400819,0.0934968416006406
"RF",1000,"MaturityDAS","FirstOrder","Population",0.133280933362882,0.0305183357549905,-0.00342450720981652,0.032990137015421,-0.0378484628036068,0.0954324705592748
"RF",1000,"MaturityDAS","FirstOrder","FracPAWC",0.127098387117262,0.0706911566612514,-0.00316769823041363,0.032430474190852,0.0113851596535235,0.138483546770785
"RF",1000,"MaturityDAS","TotalEffects","ShootLag",0.131235547802066,0.739847813573062,0.00516012237241481,0.0327479760790159,0.673027121943783,0.804262669745849
"RF",1000,"MaturityDAS","TotalEffects","VegTarget",0.00951808856974527,0.0447255525309807,0.000148178471778983,0.00246074192430851,0.0392451496652435,0.0487632382349888
"RF",1000,"MaturityDAS","TotalEffects","LateVegTarget",0.0373632686357727,0.182586767122576,0.00100872215615844,0.00986932038352429,0.163135975791859,0.200499244427632
"RF",1000,"MaturityDAS","TotalEffects","FloweringTarget",0.0003620999698087,0.00149693371737247,-4.34836975912625e-06,9.09754508346166e-05,0.00130144922791136,0.00166354919772006
"RF",1000,"MaturityDAS","TotalEffects","Population",3.34759514833837e-05,0.000147039341029775,2.52178896065208e-07,7.68807917571127e-06,0.000130463574360418,0.000163939525843801
"RF",1000,"MaturityDAS","TotalEffects","FracPAWC",0.00785498933389257,0.0363689350472403,9.06633433693377e-05,0.00178793755428791,0.0324061094321322,0.0402610987660248
"RF",10000,"MaturityDAS","FirstOrder","ShootLag",0.0160653865284018,0.75207585077366,-7.90389764147026e-05,0.00382742644806609,0.74472572301175,0.760791109540152
"RF",10000,"MaturityDAS","FirstOrder","VegTarget",0.0419193439705393,0.0431228221382011,8.00383263937429e-05,0.0108596360320341,0.0269785678536087,0.068897911824148
"RF",10000,"MaturityDAS","FirstOrder","LateVegTarget",0.03797890840721,0.155703395148339,-0.000423403281392287,0.00914950467727136,0.138576625798522,0.176555534205732
"RF",10000,"MaturityDAS","FirstOrder","FloweringTarget",0.0393995598465122,-0.0023060646325651,-0.000339094680369676,0.0102789171629569,-0.0185173005402637,0.0208822593062485
"RF",10000,"MaturityDAS","FirstOrder","Population",0.0399837401501304,-0.0022803354828747,-0.000292535465797739,0.0102502248332388,-0.0187021361935102,0.0212816039566202
"RF",10000,"MaturityDAS","FirstOrder","FracPAWC",0.0378813291450961,0.0307585215437326,-0.000286851278780788,0.0103590447372053,0.0152983112316274,0.0531796403767235
"RF",10000,"MaturityDAS","TotalEffects","ShootLag",0.0372504412195951,0.767724691094849,0.000372867726381232,0.00878590725043752,0.746856002865729,0.784106444085324
"RF",10000,"MaturityDAS","TotalEffects","VegTarget",0.00255652265118751,0.0452963455346913,7.02026597157318e-05,0.000681556591504433,0.043811996238511,0.0463685188896985
"RF",10000,"MaturityDAS","TotalEffects","LateVegTarget",0.0125679179785684,0.167152120293209,0.000162519170019249,0.00293412081731125,0.161179400246376,0.173747318224944
