"model","location","sowing","target","input","mu","mu.star","sigma"
"ANN","Gunnedah","S3","EmergenceDAS","Radn30_60",2.19743929370751,2.19746040234086,1.01023071519362
"ANN","Gunnedah","S3","EmergenceDAS","Radn60_90",-0.434364754738005,0.447892383256896,0.27274280675647
"ANN","Gunnedah","S3","FloweringDAS","Lat",-7.07435676607278,7.08922178263189,2.7138111922164
"ANN","Gunnedah","S3","FloweringDAS","ShootLag",3.68500405541497,3.94602306837308,2.80188926540005
"ANN","Gunnedah","S3","FloweringDAS","VegTarget",4.77905242029073,5.20174224861582,5.31842959711305
"ANN","Gunnedah","S3","FloweringDAS","LateVegTarget",1.74909239261715,5.93160535689563,7.86673031614359
"ANN","Gunnedah","S3","FloweringDAS","FloweringTarget",-3.3446173399731,3.38037010888464,1.64730681786494
"ANN","Gunnedah","S3","FloweringDAS","Population",-0.159659224923358,0.793340263962645,0.950636755377122
"ANN","Gunnedah","S3","FloweringDAS","FracPAWCmm",-0.408045555970529,2.61869529387813,3.25475950736324
"ANN","Gunnedah","S3","FloweringDAS","PAWCmm",-0.125802597831698,0.853848962728659,1.0763974347817
"ANN","Gunnedah","S3","FloweringDAS","sowingESW",0.346472225020449,3.35179963282295,4.11012176096711
"ANN","Gunnedah","S3","FloweringDAS","SowingDOY",-11.2457485436298,16.4025423395963,16.2633587126302
"ANN","Gunnedah","S3","FloweringDAS","AvgMinT0_30",-14.7055217704694,14.8666346415221,8.89442076406607
"ANN","Gunnedah","S3","FloweringDAS","AvgMinT30_60",-16.8073144811301,16.8073144811301,6.45291684899491
"ANN","Gunnedah","S3","FloweringDAS","AvgMinT60_90",-8.96509969319609,8.99520539103844,7.35544677194159
"ANN","Gunnedah","S3","FloweringDAS","AvgMaxT0_30",-20.0156053778035,20.0156053778035,8.23889348520581
"ANN","Gunnedah","S3","FloweringDAS","AvgMaxT30_60",-20.4142532507349,20.4142532507349,6.929706751772
"ANN","Gunnedah","S3","FloweringDAS","AvgMaxT60_90",-8.7468024871441,8.91521592506953,8.27377968320818
"ANN","Gunnedah","S3","FloweringDAS","Rain0_30",0.790530830824784,1.41986191749963,1.58966102263379
"ANN","Gunnedah","S3","FloweringDAS","Rain30_60",0.886425329165252,1.08219347308357,1.02429208188166
"ANN","Gunnedah","S3","FloweringDAS","Rain60_90",-1.05560044639252,1.44853738268042,1.27216303120201
"ANN","Gunnedah","S3","FloweringDAS","Radn0_30",2.80263879137887,5.61475716941349,6.44580226587076
"ANN","Gunnedah","S3","FloweringDAS","Radn30_60",1.75023682982682,2.77952694172537,3.04116170112718
"ANN","Gunnedah","S3","FloweringDAS","Radn60_90",-1.39288025544306,3.37322388482351,4.07500112572731
"ANN","Gunnedah","S3","PoddingDAS","Lat",-23.940842751659,23.9681072329049,13.7246456084868
"ANN","Gunnedah","S3","PoddingDAS","ShootLag",11.7140220638973,11.7140220638973,5.90265437247158
"ANN","Gunnedah","S3","PoddingDAS","VegTarget",4.56043201403791,6.17217776161251,6.52786481474497
"ANN","Gunnedah","S3","PoddingDAS","LateVegTarget",-9.23700882633637,14.5578324416797,15.063370266328
"ANN","Gunnedah","S3","PoddingDAS","FloweringTarget",-1.80985963671793,5.04521579982032,5.80084808024709
"ANN","Gunnedah","S3","PoddingDAS","Population",5.24185556552067,6.21604899760108,5.36778070280927
"ANN","Gunnedah","S3","PoddingDAS","FracPAWCmm",19.4611196013022,19.4611196013022,10.9177524119381
