"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Horsham","S3","EmergenceDAS","Lat",-0.830099222337659,0.858976382337659,0.674698566047089
"RF","Horsham","S3","EmergenceDAS","ShootLag",1.19796359999999,1.19796359999999,0.355620016129169
"RF","Horsham","S3","EmergenceDAS","VegTarget",0.0370954799999998,0.0570236399999998,0.0744055645849873
"RF","Horsham","S3","EmergenceDAS","LateVegTarget",-0.0887924999999999,0.10022418,0.0931093088769836
"RF","Horsham","S3","EmergenceDAS","FloweringTarget",0.00792130285714274,0.017124617142857,0.0221523122170478
"RF","Horsham","S3","EmergenceDAS","Population",0.143591700000001,0.19416426,0.287747075206682
"RF","Horsham","S3","EmergenceDAS","FracPAWCmm",-0.123151140000001,0.17113746,0.403362998672161
"RF","Horsham","S3","EmergenceDAS","PAWCmm",0.0832590085714264,0.18157615142857,0.254760611985326
"RF","Horsham","S3","EmergenceDAS","sowingESW",-0.179120117142857,0.233771777142857,0.561793652479004
"RF","Horsham","S3","EmergenceDAS","SowingDOY",2.10005725857142,2.10005725857142,1.0303713918396
"RF","Horsham","S3","EmergenceDAS","AvgMinT0_30",-5.79572409571425,5.79572409571425,2.56316880864535
"RF","Horsham","S3","EmergenceDAS","AvgMinT30_60",-0.143514308571428,0.194945182857142,0.200443850973366
"RF","Horsham","S3","EmergenceDAS","AvgMinT60_90",0.0800786828571425,0.123332871428571,0.155292971334732
"RF","Horsham","S3","EmergenceDAS","AvgMaxT0_30",-5.14778485090905,5.17869427948048,2.63565733716329
"RF","Horsham","S3","EmergenceDAS","AvgMaxT30_60",-0.272105099999998,0.283295339999998,0.256224942196096
"RF","Horsham","S3","EmergenceDAS","AvgMaxT60_90",0.133971633376623,0.150685653376623,0.146965603274747
"RF","Horsham","S3","EmergenceDAS","Rain0_30",-0.0236275566233768,0.0675301566233765,0.105681759105785
"RF","Horsham","S3","EmergenceDAS","Rain30_60",-0.00323860285714319,0.0417306771428567,0.0654259781754861
"RF","Horsham","S3","EmergenceDAS","Rain60_90",0.00574334000000023,0.0407269800000001,0.0671834805447181
"RF","Horsham","S3","EmergenceDAS","Radn0_30",-0.359013364285713,0.416660609999998,0.398642911534437
"RF","Horsham","S3","EmergenceDAS","Radn30_60",0.289102559999998,0.304710719999998,0.28827396490472
"RF","Horsham","S3","EmergenceDAS","Radn60_90",0.551842169999998,0.552638849999998,0.31159211722042
"RF","Horsham","S3","FloweringDAS","Lat",-4.36863400857143,4.37080617142857,2.98913792815796
"RF","Horsham","S3","FloweringDAS","ShootLag",5.05834789679251,5.06501941679251,1.88217705118368
"RF","Horsham","S3","FloweringDAS","VegTarget",1.80493910285714,1.81049366285714,1.25744704928208
"RF","Horsham","S3","FloweringDAS","LateVegTarget",-1.89276866428571,1.90297634428571,1.40229389313493
"RF","Horsham","S3","FloweringDAS","FloweringTarget",-1.4267737,1.42779454,0.702638264766244
"RF","Horsham","S3","FloweringDAS","Population",0.246000885714285,0.363349948571427,0.473700585242118
"RF","Horsham","S3","FloweringDAS","FracPAWCmm",-0.0233192742857159,0.155245942857143,0.203341547963169
"RF","Horsham","S3","FloweringDAS","PAWCmm",0.235209403835705,0.621042018121414,0.809101884189684
"RF","Horsham","S3","FloweringDAS","sowingESW",0.0436360114285713,0.130185539999999,0.165774298932235
"RF","Horsham","S3","FloweringDAS","SowingDOY",-1.59575171285714,2.85825592142857,3.80847133583833
"RF","Horsham","S3","FloweringDAS","AvgMinT0_30",-7.7272016022078,7.7272016022078,3.97092415210932
"RF","Horsham","S3","FloweringDAS","AvgMinT30_60",-12.6748887101299,12.6748887101299,5.11797570131765
"RF","Horsham","S3","FloweringDAS","AvgMinT60_90",-7.80518976857147,7.80964332857147,4.89552208537238
"RF","Horsham","S3","FloweringDAS","AvgMaxT0_30",-8.51636405893253,8.51826077893254,4.97768447408791
"RF","Horsham","S3","FloweringDAS","AvgMaxT30_60",-22.7377455372728,22.7377455372728,7.74393547376391
"RF","Horsham","S3","FloweringDAS","AvgMaxT60_90",-13.3629873584416,13.3672928384416,9.97785222378764
"RF","Horsham","S3","FloweringDAS","Rain0_30",-0.0798915278224127,0.120240690878889,0.166807125992574
"RF","Horsham","S3","FloweringDAS","Rain30_60",-0.125839324285717,0.145746415714287,0.213368337236223
"RF","Horsham","S3","FloweringDAS","Rain60_90",-0.0504478328571437,0.0963704700000013,0.153109955863315
"RF","Horsham","S3","FloweringDAS","Radn0_30",-3.77702097272728,3.78073065272728,1.83090143781391
"RF","Horsham","S3","FloweringDAS","Radn30_60",-7.72358992714288,7.72402948714288,5.09469929608918
"RF","Horsham","S3","FloweringDAS","Radn60_90",-2.00027703714286,2.14056524857143,2.3875097418155
"RF","Horsham","S3","PoddingDAS","Lat",-13.5181091653047,13.5181091653047,9.28162273598687
"RF","Horsham","S3","PoddingDAS","ShootLag",3.95121400285715,3.95121400285715,1.80857168778792
"RF","Horsham","S3","PoddingDAS","VegTarget",1.09216029142857,1.10069832571428,0.898339655988247
"RF","Horsham","S3","PoddingDAS","LateVegTarget",-3.47120606311689,3.47418050311689,3.47080885497222
"RF","Horsham","S3","PoddingDAS","FloweringTarget",1.00287782,1.01198681428572,0.574474505908345
"RF","Horsham","S3","PoddingDAS","Population",2.09904677198801,2.16646179120879,2.81768370287
"RF","Horsham","S3","PoddingDAS","FracPAWCmm",-0.134598633576426,0.432861839610391,0.600569907142775
"RF","Horsham","S3","PoddingDAS","PAWCmm",1.1419516775125,2.3043000604096,3.2466462903358
"RF","Horsham","S3","PoddingDAS","sowingESW",-0.287448511818181,0.58323097701299,0.830621721746858
"RF","Horsham","S3","PoddingDAS","SowingDOY",-8.42967396448553,8.76099567019981,7.34829360116356
"RF","Horsham","S3","PoddingDAS","AvgMinT0_30",-4.77913569945055,4.94432814762237,4.28538679984644
"RF","Horsham","S3","PoddingDAS","AvgMinT30_60",-9.00492752651351,9.00586476079922,4.26529217582209
"RF","Horsham","S3","PoddingDAS","AvgMinT60_90",-26.711106768052,26.711106768052,15.1135546609221
"RF","Horsham","S3","PoddingDAS","AvgMaxT0_30",-3.09133123646353,3.56938895200798,3.16483440330036
"RF","Horsham","S3","PoddingDAS","AvgMaxT30_60",-17.4950097788012,17.4950097788012,6.73101704763486
"RF","Horsham","S3","PoddingDAS","AvgMaxT60_90",-40.5219721006494,40.5245821606494,23.9419235050593
"RF","Horsham","S3","PoddingDAS","Rain0_30",0.329079155544457,0.449967126713288,0.696909527136447
"RF","Horsham","S3","PoddingDAS","Rain30_60",0.185121563026973,0.390716580169831,0.660974363142468
"RF","Horsham","S3","PoddingDAS","Rain60_90",0.0516421807792168,0.369993130389612,0.630912217092641
"RF","Horsham","S3","PoddingDAS","Radn0_30",-0.401116520279726,2.10442617998002,2.56439501351608
"RF","Horsham","S3","PoddingDAS","Radn30_60",-10.5342735632967,10.5393069632967,6.89960056094402
"RF","Horsham","S3","PoddingDAS","Radn60_90",-14.9849657423577,15.0054031823577,12.7506244893663
"RF","Horsham","S3","MaturityDAS","Lat",-15.2098725945455,15.2098725945455,9.78526451622784
"RF","Horsham","S3","MaturityDAS","ShootLag",3.62354553116883,3.62354553116883,1.53741951873488
"RF","Horsham","S3","MaturityDAS","VegTarget",0.996378021558438,1.00141812441558,0.72565504517952
"RF","Horsham","S3","MaturityDAS","LateVegTarget",-2.58387534948051,2.58438210948051,2.31283097302772
"RF","Horsham","S3","MaturityDAS","FloweringTarget",0.529585621428572,0.590603787142855,0.507171282023379
"RF","Horsham","S3","MaturityDAS","Population",1.88294083423576,1.92144354280719,2.34996711430354
"RF","Horsham","S3","MaturityDAS","FracPAWCmm",-0.167992258571426,0.396143152077922,0.536287968283156
"RF","Horsham","S3","MaturityDAS","PAWCmm",1.72326913753247,2.47228763077923,2.84388801211385
"RF","Horsham","S3","MaturityDAS","sowingESW",-0.44296091649351,0.64602215831169,0.853847471512876
"RF","Horsham","S3","MaturityDAS","SowingDOY",-8.90458043970031,8.96490094255745,6.69891810266135
"RF","Horsham","S3","MaturityDAS","AvgMinT0_30",-2.60541815776224,2.77031505314685,2.57881750959384
"RF","Horsham","S3","MaturityDAS","AvgMinT30_60",-7.04761720675321,7.04761720675321,2.99697669113838
"RF","Horsham","S3","MaturityDAS","AvgMinT60_90",-26.7954487545954,26.7954487545954,11.6197311165799
"RF","Horsham","S3","MaturityDAS","AvgMaxT0_30",-1.9112889085714,2.29736666337661,2.05864104967028
"RF","Horsham","S3","MaturityDAS","AvgMaxT30_60",-12.9874284785714,12.9876589985714,4.80860475615871
"RF","Horsham","S3","MaturityDAS","AvgMaxT60_90",-45.9398498689411,45.9398498689411,20.2731578561356
"RF","Horsham","S3","MaturityDAS","Rain0_30",0.148754576233771,0.268861809220783,0.427204007272536
"RF","Horsham","S3","MaturityDAS","Rain30_60",0.0192672201598408,0.211062469970031,0.359338663741086
"RF","Horsham","S3","MaturityDAS","Rain60_90",0.0154527516883086,0.22135452883117,0.380057556127789
"RF","Horsham","S3","MaturityDAS","Radn0_30",-0.54229178753247,1.57510107974026,1.85621338107518
"RF","Horsham","S3","MaturityDAS","Radn30_60",-14.4573235342857,14.4573235342857,7.47288424866366
"RF","Horsham","S3","MaturityDAS","Radn60_90",-14.7999140233067,14.8014397033067,9.97570336791399
"RF","Horsham","S3","Biomass","Lat",-152.779579433964,154.763823235108,96.1346654462685
"RF","Horsham","S3","Biomass","ShootLag",8.33438647676997,8.50887327144141,7.77375743451989
"RF","Horsham","S3","Biomass","VegTarget",10.4018335179236,10.4141543042036,6.82804149849359
"RF","Horsham","S3","Biomass","LateVegTarget",-12.2222489253135,12.2264589917135,9.48307299638287
"RF","Horsham","S3","Biomass","FloweringTarget",2.03239997174731,2.377825809893,2.44232583320956
"RF","Horsham","S3","Biomass","Population",43.5732098483516,44.7042770493503,36.2795401201674
"RF","Horsham","S3","Biomass","FracPAWCmm",84.2751650554617,84.8752423971196,52.4370782963134
"RF","Horsham","S3","Biomass","PAWCmm",-6.68384939935752,41.7945464170741,55.0987973365977
"RF","Horsham","S3","Biomass","sowingESW",123.631285609273,124.204970359486,82.8354241339601
"RF","Horsham","S3","Biomass","SowingDOY",-0.618080210661556,11.4106115259114,15.5417692359865
"RF","Horsham","S3","Biomass","AvgMinT0_30",-9.75291026562264,29.8587577067985,37.1414970159206
"RF","Horsham","S3","Biomass","AvgMinT30_60",-10.8605852451527,20.6502999671563,22.7839109224879
"RF","Horsham","S3","Biomass","AvgMinT60_90",-66.6598187586626,66.7621188772364,31.4490780730947
"RF","Horsham","S3","Biomass","AvgMaxT0_30",-43.2402373743497,43.3374938627526,26.9055758730308
"RF","Horsham","S3","Biomass","AvgMaxT30_60",-298.096575731184,298.096575731184,86.3478599229913
"RF","Horsham","S3","Biomass","AvgMaxT60_90",-233.024504851211,233.024504851211,65.9706471630773
"RF","Horsham","S3","Biomass","Rain0_30",41.6031302328906,41.8206833131856,58.2067529778126
"RF","Horsham","S3","Biomass","Rain30_60",43.691827973421,44.2797063407036,66.6191171881704
"RF","Horsham","S3","Biomass","Rain60_90",27.0585568772425,28.1499135382648,46.8585069652943
"RF","Horsham","S3","Biomass","Radn0_30",-34.1258093244403,34.3277894160582,21.6639890884225
"RF","Horsham","S3","Biomass","Radn30_60",-53.6912998696604,53.9702800018394,25.5693011704035
"RF","Horsham","S3","Biomass","Radn60_90",-20.9322054009928,27.4718483484549,27.8426663908782
"RF","Horsham","S3","GrainWt","Lat",-70.36234342916,70.9800086313754,43.6700012349845
"RF","Horsham","S3","GrainWt","ShootLag",7.20729989274677,7.24311356170963,5.15971019111476
"RF","Horsham","S3","GrainWt","VegTarget",6.9022525860488,6.90478815170699,4.24653158714609
"RF","Horsham","S3","GrainWt","LateVegTarget",-7.84312738495859,7.85216425073859,5.28772195871627
"RF","Horsham","S3","GrainWt","FloweringTarget",1.02709341600427,1.67012526229857,1.97279458585945
"RF","Horsham","S3","GrainWt","Population",18.4618223006688,19.646143442353,17.0013625344325
"RF","Horsham","S3","GrainWt","FracPAWCmm",26.4540362638778,28.0539013219906,21.1012055626921
"RF","Horsham","S3","GrainWt","PAWCmm",-0.526134395697522,12.9497038392276,18.6984256246854
"RF","Horsham","S3","GrainWt","sowingESW",34.4806692806304,35.6341026088196,27.4228997345876
"RF","Horsham","S3","GrainWt","SowingDOY",-6.18450440769368,8.89209267854456,9.98703896615287
"RF","Horsham","S3","GrainWt","AvgMinT0_30",-3.3440622023828,16.83628941948,21.7598212605259
"RF","Horsham","S3","GrainWt","AvgMinT30_60",-7.74400272940895,10.7935388520105,11.6859289615046
"RF","Horsham","S3","GrainWt","AvgMinT60_90",-57.2656301101853,57.2656301101853,26.324989097047
