"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"ANN",100,"Biomass","TotalEffects","Population",0.0108208887319123,0.012893806094616,0.000644620996092813,0.00284447496630339,0.00687601613538202,0.0176969048672943
"ANN",100,"Biomass","TotalEffects","FracPAWC",0.231565895307526,0.371212420926962,-0.00175275016056808,0.0570441093802209,0.239273202775032,0.470839098082557
"ANN",1000,"Biomass","FirstOrder","ShootLag",0.13852271992017,0.0027967996196076,-0.00132747022572837,0.0305543879540808,-0.0592444711942546,0.0792782487259154
"ANN",1000,"Biomass","FirstOrder","VegTarget",0.134506611153208,0.0699752655135737,-0.00277290640521012,0.0314585690139483,0.00717478534778357,0.141681396500991
"ANN",1000,"Biomass","FirstOrder","LateVegTarget",0.0970266841683501,0.323534346836804,-0.00319858730546607,0.0248863234341085,0.276999607831014,0.374026291999364
"ANN",1000,"Biomass","FirstOrder","FloweringTarget",0.131519236497699,-0.0201617442938096,-0.00150218696383565,0.0305505409534941,-0.0814603826295169,0.0500588538681821
"ANN",1000,"Biomass","FirstOrder","Population",0.137108221499451,-0.00893642006534492,-0.000949478541894019,0.0305989496928183,-0.0719590269319956,0.0651491945674554
"ANN",1000,"Biomass","FirstOrder","FracPAWC",0.0920963860927616,0.478227380420551,-0.000754212790958386,0.0233866743724531,0.431325646365228,0.523422032457989
"ANN",1000,"Biomass","TotalEffects","ShootLag",0.00924504018186658,0.0357238746127932,0.000144001901316103,0.00217339868233899,0.0305676614823952,0.0398127016642617
"ANN",1000,"Biomass","TotalEffects","VegTarget",0.0340693035672048,0.106786623858858,-0.000809126243673602,0.00728550171421085,0.0891986650463037,0.123267968613509
"ANN",1000,"Biomass","TotalEffects","LateVegTarget",0.0829185348651921,0.396015726371322,0.00014122445388054,0.0223589352603828,0.355188889684997,0.438107424550189
"ANN",1000,"Biomass","TotalEffects","FloweringTarget",0.00354993788574922,0.0113567709357618,-5.32830887118255e-05,0.000811151864990376,0.00936630699018468,0.0129162448759339
"ANN",1000,"Biomass","TotalEffects","Population",0.0036235941167686,0.0128933207183062,4.46133789208328e-05,0.000890327414611738,0.0110302574268304,0.014653851543599
"ANN",1000,"Biomass","TotalEffects","FracPAWC",0.106641029096931,0.526355175372522,-0.000110558884899525,0.0238395524856039,0.473419149077267,0.580060178174199
"ANN",10000,"Biomass","FirstOrder","ShootLag",0.0415749591511597,0.0422392213927641,-0.00115524437501684,0.0104809397602983,0.022919552848377,0.0644945119995367
"ANN",10000,"Biomass","FirstOrder","VegTarget",0.0419448632559479,0.0992054122371284,-0.00128329439878587,0.0110270151947458,0.0807375167093268,0.122682379965275
"ANN",10000,"Biomass","FirstOrder","LateVegTarget",0.0304537083972647,0.375540583837217,0.000578882318152452,0.00762832890815454,0.357909758254973,0.388363466652238
"ANN",10000,"Biomass","FirstOrder","FloweringTarget",0.0419387448045606,0.0187584994024161,-0.00106001597213925,0.0105666721098216,0.000757647783686304,0.0426963925882469
"ANN",10000,"Biomass","FirstOrder","Population",0.0416005999115212,0.0240124484193083,-0.00104068295879226,0.0105150438242276,0.00473099817543936,0.0463315980869606
"ANN",10000,"Biomass","FirstOrder","FracPAWC",0.0335798497497026,0.45701739902699,-0.00196576901023077,0.00812092847914873,0.443007546840484,0.476587396590186
"ANN",10000,"Biomass","TotalEffects","ShootLag",0.00264178903532874,0.0337792389301526,-2.94963282613386e-05,0.000657529710932553,0.0324075898438734,0.0350493788792021
"ANN",10000,"Biomass","TotalEffects","VegTarget",0.00704157175858808,0.0961270390450453,0.00016659380975452,0.00170348030558035,0.0924813565861294,0.0995229283447175
"ANN",10000,"Biomass","TotalEffects","LateVegTarget",0.0296344239813199,0.393741146609822,0.00148261956150697,0.00722913159936674,0.380061849461399,0.409696273442719
"ANN",10000,"Biomass","TotalEffects","FloweringTarget",0.000870580050643808,0.0109985177937353,-3.14483948536566e-05,0.000228905790156979,0.0106194982607183,0.0114900783113621
"ANN",10000,"Biomass","TotalEffects","Population",0.000871352112990983,0.0110775656412444,4.57429040714354e-05,0.000227999291343423,0.0106507985037316,0.0115221506167226
"ANN",10000,"Biomass","TotalEffects","FracPAWC",0.0289725652616733,0.484059893899167,-0.000495828146846178,0.00725164924280405,0.472358420964978,0.501330986226651
"ANN",50000,"Biomass","FirstOrder","ShootLag",0.0196938084256369,0.0267669141513089,-0.000235538122309496,0.00458165939077171,0.016553771683991,0.0362475801096279
"ANN",50000,"Biomass","FirstOrder","VegTarget",0.01721428409098,0.0758941579859233,-0.000188686966634086,0.0044047337521143,0.0665518221850552,0.0837661062760353
"ANN",50000,"Biomass","FirstOrder","LateVegTarget",0.0162184364040123,0.363070053994543,-0.000207077986516258,0.00397011229833983,0.354564956329591,0.370783392733603
"ANN",50000,"Biomass","FirstOrder","FloweringTarget",0.019025470557148,-0.000415415462663499,-0.00029327748547766,0.00448877934558618,-0.0104911064383676,0.00853436411878044
"ANN",50000,"Biomass","FirstOrder","Population",0.0192770655567577,0.00275338489994748,-0.000275967872574781,0.00448956156946051,-0.00789840814514554,0.0113786574116122
"ANN",50000,"Biomass","FirstOrder","FracPAWC",0.0137779194080357,0.458379741887405,4.08465625856835e-05,0.00329732976202534,0.451457598675116,0.465235518083152
"ANN",50000,"Biomass","TotalEffects","ShootLag",0.00129138773231096,0.0334178893133805,-1.05498293664213e-05,0.000319318352658014,0.0328348271581713,0.0341262148904822
"ANN",50000,"Biomass","TotalEffects","VegTarget",0.00430154430375507,0.0988501749627645,7.10809424879083e-05,0.000974636131177646,0.0962758937123824,0.100577438016137
"ANN",50000,"Biomass","TotalEffects","LateVegTarget",0.0102404800640214,0.404769154065527,0.000122547395984829,0.00262766432832604,0.400031907413013,0.410272387477034
"ANN",50000,"Biomass","TotalEffects","FloweringTarget",0.000364944172745102,0.0109958196143106,1.47532776287838e-06,9.5742161454976e-05,0.0108169203142904,0.0111818644870355
"ANN",50000,"Biomass","TotalEffects","Population",0.000474462513458479,0.0114209105167682,9.30818403818354e-07,0.000112079143591416,0.0111767149585964,0.0116511774720549
